"";"title";"record_id";"detail_url"
"363";" مجلة كلية التربية";"BIM-435068";"https://search.emarefa.net/detail/BIM-435068/مجلة-كلية-التربية/363"
"364";" النشرة الشهرية للأرقام القياسية لأسعار المستهلك";"BIM-278980";"https://search.emarefa.net/detail/BIM-278980/النشرة-الشهرية-للأرقام-القياسية-لأسعار-المستهلك/364"
"365";" نشرة المؤشرات الاقتصادية و المالية";"BIM-250244";"https://search.emarefa.net/detail/BIM-250244/نشرة-المؤشرات-الاقتصادية-و-المالية/365"
"366";" Main Economic and Social Indicators";"BIM-273804";"https://search.emarefa.net/detail/BIM-273804/main-economic-and-social-indicators/366"
"367";" ملخص لأهم المؤشرات الاقتصادية و الاجتماعية";"BIM-273751";"https://search.emarefa.net/detail/BIM-273751/ملخص-لأهم-المؤشرات-الاقتصادية-و-الاجتماعية/367"
"368";" Employment and Unemployment Survey";"BIM-256771";"https://search.emarefa.net/detail/BIM-256771/employment-and-unemployment-survey/368"
"369";" Recent Monetary and Economic Developments in Jordan";"BIM-315661";"https://search.emarefa.net/detail/BIM-315661/recent-monetary-and-economic-developments-in-jordan/369"
"370";" Sustainable Development Indicators in the State of Qatar";"BIM-285581";"https://search.emarefa.net/detail/BIM-285581/sustainable-development-indicators-in-the-state-of-qatar/370"
"371";" أحدث التطورات النقدية و الاقتصادية في الأردن";"BIM-270907";"https://search.emarefa.net/detail/BIM-270907/أحدث-التطورات-النقدية-و-الاقتصادية-في-الأردن/371"
"372";" مؤشرات التنمية المستدامة في دولة قطر";"BIM-284892";"https://search.emarefa.net/detail/BIM-284892/مؤشرات-التنمية-المستدامة-في-دولة-قطر/372"
"373";" مجلة الدراسات الأمنية";"BIM-315442";"https://search.emarefa.net/detail/BIM-315442/مجلة-الدراسات-الأمنية/373"
"374";" Annual Report";"BIM-653862";"https://search.emarefa.net/detail/BIM-653862/annual-report/374"
"375";" Bulletin Labor Force Statistics";"BIM-762006";"https://search.emarefa.net/detail/BIM-762006/bulletin-labor-force-statistics/375"
"376";" ISRA International Journal of Islamic Finance";"BIM-715114";"https://search.emarefa.net/detail/BIM-715114/isra-international-journal-of-islamic-finance/376"
"377";" Statistical Abstract";"BIM-273389";"https://search.emarefa.net/detail/BIM-273389/statistical-abstract/377"
"378";" Sudan in Figures";"BIM-242581";"https://search.emarefa.net/detail/BIM-242581/sudan-in-figures/378"
"379";" البحث العلمي";"BIM-62820";"https://search.emarefa.net/detail/BIM-62820/البحث-العلمي/379"
"380";" التحدي";"BIM-856321";"https://search.emarefa.net/detail/BIM-856321/التحدي/380"
"381";" التقرير السنوي";"BIM-231583";"https://search.emarefa.net/detail/BIM-231583/التقرير-السنوي/381"
"382";" دراسات الحسابات القومية";"BIM-264952";"https://search.emarefa.net/detail/BIM-264952/دراسات-الحسابات-القومية/382"
"383";" السودان في أرقام";"BIM-230823";"https://search.emarefa.net/detail/BIM-230823/السودان-في-أرقام/383"
"384";" مجلة رسالة الحقوق";"BIM-374905";"https://search.emarefa.net/detail/BIM-374905/مجلة-رسالة-الحقوق/384"
"385";" مجلة العلوم الاقتصادية و التسيير و العلوم التجارية";"BIM-782951";"https://search.emarefa.net/detail/BIM-782951/مجلة-العلوم-الاقتصادية-و-التسيير-و-العلوم-التجارية/385"
"386";" مجلة كلية الإدارة و الاقتصاد للدراسات الاقتصادية و الإدارية و المالية";"BIM-375666";"https://search.emarefa.net/detail/BIM-375666/مجلة-كلية-الإدارة-و-الاقتصاد-للدراسات-الاقتصادية-و-الإدارية-و-المالية/386"
"387";" مجلة المحقق الحلي للعلوم القانونية و السياسية";"BIM-241763";"https://search.emarefa.net/detail/BIM-241763/مجلة-المحقق-الحلي-للعلوم-القانونية-و-السياسية/387"
"388";" المجموعة الإحصائية";"BIM-273113";"https://search.emarefa.net/detail/BIM-273113/المجموعة-الإحصائية/388"
"389";" ميزان المدفوعات";"BIM-767056";"https://search.emarefa.net/detail/BIM-767056/ميزان-المدفوعات/389"
"390";" نشرة إحصاءات القوى العاملة";"BIM-761999";"https://search.emarefa.net/detail/BIM-761999/نشرة-إحصاءات-القوى-العاملة/390"
"391";" Wholesale Prices Index Bulletin";"BIM-752825";"https://search.emarefa.net/detail/BIM-752825/wholesale-prices-index-bulletin/391"
"392";" التطورات النقدية في سورية";"BIM-264452";"https://search.emarefa.net/detail/BIM-264452/التطورات-النقدية-في-سورية/392"
"393";" Economic and Financial Statistical Review";"BIM-242329";"https://search.emarefa.net/detail/BIM-242329/economic-and-financial-statistical-review/393"
"394";" المرصد الدولي";"BIM-260797";"https://search.emarefa.net/detail/BIM-260797/المرصد-الدولي/394"
"395";" سلسلة دراسات اجتماعية";"BIM-270171";"https://search.emarefa.net/detail/BIM-270171/سلسلة-دراسات-اجتماعية/395"
"396";" سلسلة دراسات اقتصادية";"BIM-270176";"https://search.emarefa.net/detail/BIM-270176/سلسلة-دراسات-اقتصادية/396"
"397";" سلسلة دراسات سياسية";"BIM-270179";"https://search.emarefa.net/detail/BIM-270179/سلسلة-دراسات-سياسية/397"
"398";" مجلة كلية التربية الأساسية للعلوم التربوية و الإنسانية";"BIM-375707";"https://search.emarefa.net/detail/BIM-375707/مجلة-كلية-التربية-الأساسية-للعلوم-التربوية-و-الإنسانية/398"
"399";" National Accounts Studies";"BIM-265111";"https://search.emarefa.net/detail/BIM-265111/national-accounts-studies/399"
"400";" حالة البطالة في الأردن";"BIM-268931";"https://search.emarefa.net/detail/BIM-268931/حالة-البطالة-في-الأردن/400"
"401";" دراسات اجتماعية";"BIM-246193";"https://search.emarefa.net/detail/BIM-246193/دراسات-اجتماعية/401"
"402";" متابعة أداء أسواق المال العالمية و العربية و المحلية : نشرة شهرية";"BIM-270021";"https://search.emarefa.net/detail/BIM-270021/متابعة-أداء-أسواق-المال-العالمية-و-العربية-و-المحلية-:-نشرة-شهرية/402"
"403";" Industry Survey : Mining, Quarrying, Manufacturing and Electricity";"BIM-272521";"https://search.emarefa.net/detail/BIM-272521/industry-survey-:-mining--quarrying--manufacturing-and-electricity/403"
"404";" Monthly Statistical Bulletin";"BIM-285099";"https://search.emarefa.net/detail/BIM-285099/monthly-statistical-bulletin/404"
"405";" دفاتر السياسة و القانون";"BIM-254376";"https://search.emarefa.net/detail/BIM-254376/دفاتر-السياسة-و-القانون/405"
"406";" مجلة جامعة الخليل للبحوث : مجلة العلوم الإنسانية";"BIM-387313";"https://search.emarefa.net/detail/BIM-387313/مجلة-جامعة-الخليل-للبحوث-:-مجلة-العلوم-الإنسانية/406"
"407";" مجلة الزرقاء للبحوث و الدراسات الإنسانية";"BIM-257269";"https://search.emarefa.net/detail/BIM-257269/مجلة-الزرقاء-للبحوث-و-الدراسات-الإنسانية/407"
"408";" المجلة العراقية لبحوث السوق و حماية المستهلك";"BIM-261130";"https://search.emarefa.net/detail/BIM-261130/المجلة-العراقية-لبحوث-السوق-و-حماية-المستهلك/408"
"409";" مجلة الكوفة للعلوم القانونية و السياسية";"BIM-109161";"https://search.emarefa.net/detail/BIM-109161/مجلة-الكوفة-للعلوم-القانونية-و-السياسية/409"
"410";" المرصد الاقتصادي";"BIM-270048";"https://search.emarefa.net/detail/BIM-270048/المرصد-الاقتصادي/410"
"411";" مسح الصناعة : للصناعات الاستخراجية و التحويلية و إنتاج و توزيع الكهرباء";"BIM-272315";"https://search.emarefa.net/detail/BIM-272315/مسح-الصناعة-:-للصناعات-الاستخراجية-و-التحويلية-و-إنتاج-و-توزيع-الكهرباء/411"
"412";" مسح النقل : القطاع خارج المنشآت";"BIM-264539";"https://search.emarefa.net/detail/BIM-264539/مسح-النقل-:-القطاع-خارج-المنشآت/412"
"413";" Consumer Price Index (Annual)";"BIM-753160";"https://search.emarefa.net/detail/BIM-753160/consumer-price-index--annual-/413"
"414";" الأرقام القياسية لأسعار المستهلكين (سنوي)";"BIM-259554";"https://search.emarefa.net/detail/BIM-259554/الأرقام-القياسية-لأسعار-المستهلكين--سنوي-/414"
"415";" الحكمة";"BIM-400087";"https://search.emarefa.net/detail/BIM-400087/الحكمة/415"
"416";" الحوار المتوسطي";"BIM-758688";"https://search.emarefa.net/detail/BIM-758688/الحوار-المتوسطي/416"
"417";" دراسات و أبحاث";"BIM-261995";"https://search.emarefa.net/detail/BIM-261995/دراسات-و-أبحاث/417"
"418";" دراسات يمنية";"BIM-238398";"https://search.emarefa.net/detail/BIM-238398/دراسات-يمنية/418"
"419";" المجلة الأردنية في القانون و العلوم السياسية";"BIM-252930";"https://search.emarefa.net/detail/BIM-252930/المجلة-الأردنية-في-القانون-و-العلوم-السياسية/419"
"420";" Monthly Monetary Statistics";"BIM-264598";"https://search.emarefa.net/detail/BIM-264598/monthly-monetary-statistics/420"
"421";" الإحصائية النقدية الشهرية";"BIM-221763";"https://search.emarefa.net/detail/BIM-221763/الإحصائية-النقدية-الشهرية/421"
"422";" مجلة الأندلس للعلوم الاجتماعية و التطبيقية";"BIM-217580";"https://search.emarefa.net/detail/BIM-217580/مجلة-الأندلس-للعلوم-الاجتماعية-و-التطبيقية/422"
"423";" مجلة لارك للفلسفة و اللسانيات و العلوم الاجتماعية";"BIM-375256";"https://search.emarefa.net/detail/BIM-375256/مجلة-لارك-للفلسفة-و-اللسانيات-و-العلوم-الاجتماعية/423"
"424";" Indice des Prix à la Consommation";"BIM-300635";"https://search.emarefa.net/detail/BIM-300635/indice-des-prix-à-la-consommation/424"
"425";" The Periodical Report on Correction and Rehabilitation Centers in the Hashemite Kingdom of Jordan";"BIM-750044";"https://search.emarefa.net/detail/BIM-750044/the-periodical-report-on-correction-and-rehabilitation-centers-in-the-hashemite-kingdom-of-jordan/425"
"426";" Revised and Provisional Estimates National Accounts (at Constant Prices)";"BIM-244540";"https://search.emarefa.net/detail/BIM-244540/revised-and-provisional-estimates-national-accounts--at-constant-prices-/426"
"427";" التقديرات المعدلة و الأولية للحسابات القومية (بالأسعار المثبتة)";"BIM-244464";"https://search.emarefa.net/detail/BIM-244464/التقديرات-المعدلة-و-الأولية-للحسابات-القومية--بالأسعار-المثبتة-/427"
"428";" التقرير الدوري حول أوضاع المسنين في المملكة الأردنية الهاشمية";"BIM-270438";"https://search.emarefa.net/detail/BIM-270438/التقرير-الدوري-حول-أوضاع-المسنين-في-المملكة-الأردنية-الهاشمية/428"
"429";" حضارة";"BIM-240210";"https://search.emarefa.net/detail/BIM-240210/حضارة/429"
"430";" مجلة الإحصاء";"BIM-278713";"https://search.emarefa.net/detail/BIM-278713/مجلة-الإحصاء/430"
"431";" مجلة الحقوق و العلوم الإنسانية";"BIM-38943";"https://search.emarefa.net/detail/BIM-38943/مجلة-الحقوق-و-العلوم-الإنسانية/431"
"432";" The Annual Bulletin of Foreign Trade : Exports";"BIM-313319";"https://search.emarefa.net/detail/BIM-313319/the-annual-bulletin-of-foreign-trade-:-exports/432"
"433";" The Annual Bulletin of Foreign Trade : Imports";"BIM-294307";"https://search.emarefa.net/detail/BIM-294307/the-annual-bulletin-of-foreign-trade-:-imports/433"
"434";" Commerce Exterieur du Maroc";"BIM-264785";"https://search.emarefa.net/detail/BIM-264785/commerce-exterieur-du-maroc/434"
"435";" Consumer Price Index (Quarterly)";"BIM-259673";"https://search.emarefa.net/detail/BIM-259673/consumer-price-index--quarterly-/435"
"436";" Integrated Social Policy";"BIM-589204";"https://search.emarefa.net/detail/BIM-589204/integrated-social-policy/436"
"437";" Monetary and Banking Statistics";"BIM-269303";"https://search.emarefa.net/detail/BIM-269303/monetary-and-banking-statistics/437"
"438";" Position Financiere Exterieure Globale du Maroc";"BIM-767057";"https://search.emarefa.net/detail/BIM-767057/position-financiere-exterieure-globale-du-maroc/438"
"439";" Quarterly Statistical Bulletin";"BIM-240799";"https://search.emarefa.net/detail/BIM-240799/quarterly-statistical-bulletin/439"
"440";" Training Statistics";"BIM-294600";"https://search.emarefa.net/detail/BIM-294600/training-statistics/440"
"441";" الأرقام القياسية لأسعار المستهلكين (فصلي)";"BIM-259657";"https://search.emarefa.net/detail/BIM-259657/الأرقام-القياسية-لأسعار-المستهلكين--فصلي-/441"
"442";" إحصاءات التدريب";"BIM-294566";"https://search.emarefa.net/detail/BIM-294566/إحصاءات-التدريب/442"
"443";" الإحصاءات النقدية و المصرفية";"BIM-269276";"https://search.emarefa.net/detail/BIM-269276/الإحصاءات-النقدية-و-المصرفية/443"
"444";" إضافات : المجلة العربية لعلم الاجتماع";"BIM-40503";"https://search.emarefa.net/detail/BIM-40503/إضافات-:-المجلة-العربية-لعلم-الاجتماع/444"
"445";" التجارة الخارجية للمغرب";"BIM-264790";"https://search.emarefa.net/detail/BIM-264790/التجارة-الخارجية-للمغرب/445"
"446";" التدريس";"BIM-185620";"https://search.emarefa.net/detail/BIM-185620/التدريس/446"
"447";" التقرير الاقتصادي";"BIM-242307";"https://search.emarefa.net/detail/BIM-242307/التقرير-الاقتصادي/447"
"448";" التقرير الرقابي : التقرير السنوي لإدارة الرقابة على المصارف و النقد";"BIM-752467";"https://search.emarefa.net/detail/BIM-752467/التقرير-الرقابي-:-التقرير-السنوي-لإدارة-الرقابة-على-المصارف-و-النقد/448"
"449";" دراسات نفسية و تربوية";"BIM-255280";"https://search.emarefa.net/detail/BIM-255280/دراسات-نفسية-و-تربوية/449"
"450";" السياسة الاجتماعية المتكاملة";"BIM-589194";"https://search.emarefa.net/detail/BIM-589194/السياسة-الاجتماعية-المتكاملة/450"
"451";" النشرة السنوية لإحصاءات التجارة الخارجية : الصادرات";"BIM-313309";"https://search.emarefa.net/detail/BIM-313309/النشرة-السنوية-لإحصاءات-التجارة-الخارجية-:-الصادرات/451"
"452";" المجلة الأردنية للعلوم الاجتماعية";"BIM-268819";"https://search.emarefa.net/detail/BIM-268819/المجلة-الأردنية-للعلوم-الاجتماعية/452"
"453";" مجلة الاقتصادي الخليجي";"BIM-110421";"https://search.emarefa.net/detail/BIM-110421/مجلة-الاقتصادي-الخليجي/453"
"454";" مجلة تطوير العلوم الاجتماعية";"BIM-38920";"https://search.emarefa.net/detail/BIM-38920/مجلة-تطوير-العلوم-الاجتماعية/454"
"455";" مجلة كلية الشريعة و القانون";"BIM-261006";"https://search.emarefa.net/detail/BIM-261006/مجلة-كلية-الشريعة-و-القانون/455"
"456";" النشرة الإحصائية الفصلية";"BIM-221927";"https://search.emarefa.net/detail/BIM-221927/النشرة-الإحصائية-الفصلية/456"
"457";" النشرة السنوية لإحصاءات التجارة الخارجية : المستوردات";"BIM-294285";"https://search.emarefa.net/detail/BIM-294285/النشرة-السنوية-لإحصاءات-التجارة-الخارجية-:-المستوردات/457"
"458";" مسح السكان و الصحة الأسرية في الأردن";"BIM-239505";"https://search.emarefa.net/detail/BIM-239505/مسح-السكان-و-الصحة-الأسرية-في-الأردن/458"
"459";" Environmental Survey for Education Sector";"BIM-546753";"https://search.emarefa.net/detail/BIM-546753/environmental-survey-for-education-sector/459"
"460";" التقرير التحليلي للنتائج السنوية لمسح فرص العمل المستحدثة";"BIM-239630";"https://search.emarefa.net/detail/BIM-239630/التقرير-التحليلي-للنتائج-السنوية-لمسح-فرص-العمل-المستحدثة/460"
"461";" السكان و التنمية في سلطنة عمان";"BIM-757848";"https://search.emarefa.net/detail/BIM-757848/السكان-و-التنمية-في-سلطنة-عمان/461"
"462";" مسح البيئة للقطاع التعليمي";"BIM-546719";"https://search.emarefa.net/detail/BIM-546719/مسح-البيئة-للقطاع-التعليمي/462"
"463";" Main Features of National Labour Employment in the Private Sector";"BIM-750067";"https://search.emarefa.net/detail/BIM-750067/main-features-of-national-labour-employment-in-the-private-sector/463"
"464";" مجلة القانون";"BIM-284942";"https://search.emarefa.net/detail/BIM-284942/مجلة-القانون/464"
"465";" Annual Report";"BIM-429567";"https://search.emarefa.net/detail/BIM-429567/annual-report/465"
"466";" بحوث";"BIM-12768";"https://search.emarefa.net/detail/BIM-12768/بحوث/466"
"467";" مجلة العلوم الإدارية و الاقتصادية";"BIM-283411";"https://search.emarefa.net/detail/BIM-283411/مجلة-العلوم-الإدارية-و-الاقتصادية/467"
"468";" مجلة ميسان للدراسات الأكاديمية";"BIM-261177";"https://search.emarefa.net/detail/BIM-261177/مجلة-ميسان-للدراسات-الأكاديمية/468"
"469";" نشرة الأرقام القياسية لأسعار الجملة";"BIM-260012";"https://search.emarefa.net/detail/BIM-260012/نشرة-الأرقام-القياسية-لأسعار-الجملة/469"
"470";" إحصاءات الإنشاءات";"BIM-255988";"https://search.emarefa.net/detail/BIM-255988/إحصاءات-الإنشاءات/470"
"471";" Transport, Storage and Post Survey";"BIM-256610";"https://search.emarefa.net/detail/BIM-256610/transport--storage-and-post-survey/471"
"472";" مسح النقل و التخزين و البريد";"BIM-256541";"https://search.emarefa.net/detail/BIM-256541/مسح-النقل-و-التخزين-و-البريد/472"
"473";" Employment and Compensations of Employees Survey";"BIM-255552";"https://search.emarefa.net/detail/BIM-255552/employment-and-compensations-of-employees-survey/473"
"474";" مجلة أضواء";"BIM-255943";"https://search.emarefa.net/detail/BIM-255943/مجلة-أضواء/474"
"475";" مجلة الأندلس للدراسات و البحوث";"BIM-218832";"https://search.emarefa.net/detail/BIM-218832/مجلة-الأندلس-للدراسات-و-البحوث/475"
"476";" مسح الاستخدام و تعويضات العاملين";"BIM-255177";"https://search.emarefa.net/detail/BIM-255177/مسح-الاستخدام-و-تعويضات-العاملين/476"
"477";" مجلة جامعة الشارقة للعلوم الإنسانية و الاجتماعية";"BIM-21683";"https://search.emarefa.net/detail/BIM-21683/مجلة-جامعة-الشارقة-للعلوم-الإنسانية-و-الاجتماعية/477"
"478";" Statistics Bulletin Foreign Investment";"BIM-259111";"https://search.emarefa.net/detail/BIM-259111/statistics-bulletin-foreign-investment/478"
"479";" الاستثمار الأجنبي بالسلطنة و الاستثمار العماني بالخارج";"BIM-298311";"https://search.emarefa.net/detail/BIM-298311/الاستثمار-الأجنبي-بالسلطنة-و-الاستثمار-العماني-بالخارج/479"
"480";" فكر : العلوم الاقتصادية و القانونية و السياسية";"BIM-185680";"https://search.emarefa.net/detail/BIM-185680/فكر-:-العلوم-الاقتصادية-و-القانونية-و-السياسية/480"
"481";" مجلة جامعة الشارقة للعلوم الشرعية و القانونية";"BIM-23260";"https://search.emarefa.net/detail/BIM-23260/مجلة-جامعة-الشارقة-للعلوم-الشرعية-و-القانونية/481"
"482";" مسح العمالة و البطالة";"BIM-256772";"https://search.emarefa.net/detail/BIM-256772/مسح-العمالة-و-البطالة/482"
"483";" نشرة إحصاء الاستثمار الأجنبي";"BIM-258899";"https://search.emarefa.net/detail/BIM-258899/نشرة-إحصاء-الاستثمار-الأجنبي/483"
"484";" دراسات قانونية";"BIM-246239";"https://search.emarefa.net/detail/BIM-246239/دراسات-قانونية/484"
"485";" Agricultural Statistics";"BIM-263004";"https://search.emarefa.net/detail/BIM-263004/agricultural-statistics/485"
"486";" External Trade Statistics";"BIM-266751";"https://search.emarefa.net/detail/BIM-266751/external-trade-statistics/486"
"487";" Statistical Year Book";"BIM-242809";"https://search.emarefa.net/detail/BIM-242809/statistical-year-book/487"
"488";" Statistical Yearbook";"BIM-251528";"https://search.emarefa.net/detail/BIM-251528/statistical-yearbook/488"
"489";" الإحصاءات السنوية للتجارة الخارجية";"BIM-258059";"https://search.emarefa.net/detail/BIM-258059/الإحصاءات-السنوية-للتجارة-الخارجية/489"
"490";" الباحث";"BIM-255273";"https://search.emarefa.net/detail/BIM-255273/الباحث/490"
"491";" تقرير استقرار القطاع المالي في الأردن";"BIM-9166";"https://search.emarefa.net/detail/BIM-9166/تقرير-استقرار-القطاع-المالي-في-الأردن/491"
"492";" تقرير حول تجارة الأردن الخارجية مع دول الاتفاقيات";"BIM-11414";"https://search.emarefa.net/detail/BIM-11414/تقرير-حول-تجارة-الأردن-الخارجية-مع-دول-الاتفاقيات/492"
"493";" حوليات جامعة قالمة";"BIM-395255";"https://search.emarefa.net/detail/BIM-395255/حوليات-جامعة-قالمة/493"
"494";" سلسلة دراسات و أبحاث";"BIM-270194";"https://search.emarefa.net/detail/BIM-270194/سلسلة-دراسات-و-أبحاث/494"
"495";" الكتاب الإحصائي السنوي";"BIM-250427";"https://search.emarefa.net/detail/BIM-250427/الكتاب-الإحصائي-السنوي/495"
"496";" الكتاب الإحصائي السنوي";"BIM-236804";"https://search.emarefa.net/detail/BIM-236804/الكتاب-الإحصائي-السنوي/496"
"497";" المال و الاقتصاد";"BIM-394653";"https://search.emarefa.net/detail/BIM-394653/المال-و-الاقتصاد/497"
"498";" مجلة كلية الآداب و العلوم الاجتماعية";"BIM-267039";"https://search.emarefa.net/detail/BIM-267039/مجلة-كلية-الآداب-و-العلوم-الاجتماعية/498"
"499";" مجلة جامعة عدن للعلوم الاجتماعية و الإنسانية";"BIM-255862";"https://search.emarefa.net/detail/BIM-255862/مجلة-جامعة-عدن-للعلوم-الاجتماعية-و-الإنسانية/499"
"500";" مجلة مركز الدراسات الفلسطينية";"BIM-255538";"https://search.emarefa.net/detail/BIM-255538/مجلة-مركز-الدراسات-الفلسطينية/500"
"501";" مجلة مركز دراسات الكوفة";"BIM-216262";"https://search.emarefa.net/detail/BIM-216262/مجلة-مركز-دراسات-الكوفة/501"
"502";" البحث العلمي";"BIM-255775";"https://search.emarefa.net/detail/BIM-255775/البحث-العلمي/502"
"503";" تقرير حول التضخم";"BIM-336010";"https://search.emarefa.net/detail/BIM-336010/تقرير-حول-التضخم/503"
"504";" مجلة التخطيط و التنمية";"BIM-613332";"https://search.emarefa.net/detail/BIM-613332/مجلة-التخطيط-و-التنمية/504"
"505";" Economic Review";"BIM-755822";"https://search.emarefa.net/detail/BIM-755822/economic-review/505"
"506";" اعلم";"BIM-296835";"https://search.emarefa.net/detail/BIM-296835/اعلم/506"
"507";" ملامح الاقتصاد العماني";"BIM-259829";"https://search.emarefa.net/detail/BIM-259829/ملامح-الاقتصاد-العماني/507"
"508";" المجلة السودانية لدراسات الرأي العام";"BIM-612767";"https://search.emarefa.net/detail/BIM-612767/المجلة-السودانية-لدراسات-الرأي-العام/508"
"509";" مجلة كلية التربية للبنات للعلوم الإنسانية";"BIM-249238";"https://search.emarefa.net/detail/BIM-249238/مجلة-كلية-التربية-للبنات-للعلوم-الإنسانية/509"
"510";" Economic and Social Indicators Bulletin of the Arab Republic of Egypt";"BIM-757839";"https://search.emarefa.net/detail/BIM-757839/economic-and-social-indicators-bulletin-of-the-arab-republic-of-egypt/510"
"511";" سلسلة بيت المقدس للدراسات";"BIM-401281";"https://search.emarefa.net/detail/BIM-401281/سلسلة-بيت-المقدس-للدراسات/511"
"512";" نشرة المؤشرات الاقتصادية و الاجتماعية لجمهورية مصر العربية";"BIM-269901";"https://search.emarefa.net/detail/BIM-269901/نشرة-المؤشرات-الاقتصادية-و-الاجتماعية-لجمهورية-مصر-العربية/512"
"513";" التقرير التحليلي لنتائج مسح فرص العمل المستحدثة";"BIM-239683";"https://search.emarefa.net/detail/BIM-239683/التقرير-التحليلي-لنتائج-مسح-فرص-العمل-المستحدثة/513"
"514";" مجلة الأردن للشؤون الدولية";"BIM-9722";"https://search.emarefa.net/detail/BIM-9722/مجلة-الأردن-للشؤون-الدولية/514"
"515";" مجلة اتحاد الجامعات العربية للآداب";"BIM-10425";"https://search.emarefa.net/detail/BIM-10425/مجلة-اتحاد-الجامعات-العربية-للآداب/515"
"516";" مجلة الباحث الإعلامي";"BIM-266617";"https://search.emarefa.net/detail/BIM-266617/مجلة-الباحث-الإعلامي/516"
"517";" مجلة السودان للبحوث و الدراسات الاستراتيجية";"BIM-261155";"https://search.emarefa.net/detail/BIM-261155/مجلة-السودان-للبحوث-و-الدراسات-الاستراتيجية/517"
"518";" المجلة العربية للتربية";"BIM-382164";"https://search.emarefa.net/detail/BIM-382164/المجلة-العربية-للتربية/518"
"519";" مجلة العلوم الاجتماعية";"BIM-782867";"https://search.emarefa.net/detail/BIM-782867/مجلة-العلوم-الاجتماعية/519"
"520";" ESCWA -Annual Report";"BIM-269566";"https://search.emarefa.net/detail/BIM-269566/escwa--annual-report/520"
"521";" Schools and Schooling in Qatar";"BIM-281076";"https://search.emarefa.net/detail/BIM-281076/schools-and-schooling-in-qatar/521"
"522";" التعليم في مدارس قطر";"BIM-279955";"https://search.emarefa.net/detail/BIM-279955/التعليم-في-مدارس-قطر/522"
"523";" الاسكوا : التقرير السنوي";"BIM-755243";"https://search.emarefa.net/detail/BIM-755243/الاسكوا-:-التقرير-السنوي/523"
"524";" Survey of Economic and Social Developments";"BIM-589055";"https://search.emarefa.net/detail/BIM-589055/survey-of-economic-and-social-developments/524"
"525";" صدى الأهوار";"BIM-254833";"https://search.emarefa.net/detail/BIM-254833/صدى-الأهوار/525"
"526";" مسح التطورات الاقتصادية و الاجتماعية";"BIM-589036";"https://search.emarefa.net/detail/BIM-589036/مسح-التطورات-الاقتصادية-و-الاجتماعية/526"
"527";" Monthly Statistical Bulletin";"BIM-81421";"https://search.emarefa.net/detail/BIM-81421/monthly-statistical-bulletin/527"
"528";" Quarterly Bulletin of Retail Prices";"BIM-292497";"https://search.emarefa.net/detail/BIM-292497/quarterly-bulletin-of-retail-prices/528"
"529";" فقيه للبحث و التطوير";"BIM-109320";"https://search.emarefa.net/detail/BIM-109320/فقيه-للبحث-و-التطوير/529"
"530";" النشرة الإحصائية الشهرية";"BIM-8929";"https://search.emarefa.net/detail/BIM-8929/النشرة-الإحصائية-الشهرية/530"
"531";" نشرة الدين العام";"BIM-230331";"https://search.emarefa.net/detail/BIM-230331/نشرة-الدين-العام/531"
"532";" النشرة الفصلية لأسعار التجزئة";"BIM-292328";"https://search.emarefa.net/detail/BIM-292328/النشرة-الفصلية-لأسعار-التجزئة/532"
"533";" Information Technology Use at Home Survey";"BIM-269167";"https://search.emarefa.net/detail/BIM-269167/information-technology-use-at-home-survey/533"
"534";" مسح استخدام تكنولوجيا المعلومات و الاتصالات داخل المنازل";"BIM-269055";"https://search.emarefa.net/detail/BIM-269055/مسح-استخدام-تكنولوجيا-المعلومات-و-الاتصالات-داخل-المنازل/534"
"535";" Monthly Statistical Bulletin";"BIM-273024";"https://search.emarefa.net/detail/BIM-273024/monthly-statistical-bulletin/535"
"536";" تقارير معلوماتية";"BIM-269733";"https://search.emarefa.net/detail/BIM-269733/تقارير-معلوماتية/536"
"537";" المجلة العلمية";"BIM-225040";"https://search.emarefa.net/detail/BIM-225040/المجلة-العلمية/537"
"538";" المجلة الفلسطينية للتربية المفتوحة عن بعد";"BIM-187124";"https://search.emarefa.net/detail/BIM-187124/المجلة-الفلسطينية-للتربية-المفتوحة-عن-بعد/538"
"539";" النشرة الإحصائية الشهرية";"BIM-272811";"https://search.emarefa.net/detail/BIM-272811/النشرة-الإحصائية-الشهرية/539"
"540";" Annual Bulletin for Vital Statistics : Death Causes";"BIM-293724";"https://search.emarefa.net/detail/BIM-293724/annual-bulletin-for-vital-statistics-:-death-causes/540"
"541";" The Annual Bulletin of Transport and Communications Statistics";"BIM-243847";"https://search.emarefa.net/detail/BIM-243847/the-annual-bulletin-of-transport-and-communications-statistics/541"
"542";" Annual Report";"BIM-589416";"https://search.emarefa.net/detail/BIM-589416/annual-report/542"
"543";" Bulletin on Population and Vital Statistics";"BIM-273519";"https://search.emarefa.net/detail/BIM-273519/bulletin-on-population-and-vital-statistics/543"
"544";" Consumer Price Index Numbers";"BIM-292570";"https://search.emarefa.net/detail/BIM-292570/consumer-price-index-numbers/544"
"545";" Economic Bulletin";"BIM-249017";"https://search.emarefa.net/detail/BIM-249017/economic-bulletin/545"
"546";" Household Expenditures and Income Survey";"BIM-253359";"https://search.emarefa.net/detail/BIM-253359/household-expenditures-and-income-survey/546"
"547";" Methodologies Guide Sustainable Development Indicators";"BIM-260475";"https://search.emarefa.net/detail/BIM-260475/methodologies-guide-sustainable-development-indicators/547"
